154,25,26,25,20,21,22,34,25,26,25,20,21,22,34
155,114,131,117,142,137,118,113,114,131,117,142,137,118,113
156,138,138,138,138,138,138,138,138,138,138,138,138,138,138
157,47,53,52,59,74,69,48,47,53,52,59,74,69,48
158,49,48,48,52,50,47,48,49,48,48,52,50,47,48
159,50,49,49,58,68,69,48,50,49,49,58,68,69,48
160,254,246,250,245,78,69,241,254,246,250,245,78,69,241
161,42,44,43,44,38,41,38,42,44,43,44,38,41,38
162,77,58,59,70,59,48,55,77,58,59,70,59,48,55
163,47,47,45,48,68,67,48,47,47,45,48,68,67,48
164,31,27,40,31,8,3,23,31,27,40,31,8,3,23
165,92,92,92,92,92,92,92,92,92,92,92,92,92,92
166,30,31,36,45,101,82,30,30,31,36,45,101,82,30
167,106,106,106,106,101,96,106,106,106,106,106,101,96,106
168,67,68,67,68,64,64,68,67,68,67,68,64,64,68
169,41,41,47,59,99,93,43,41,41,47,59,99,93,43
170,37,39,45,48,71,71,40,37,39,45,48,71,71,40
171,70,74,76,99,56,41,71,70,74,76,99,56,41,71
172,102,110,117,134,207,197,104,102,110,117,134,207,197,104
173,135,138,138,146,163,170,143,135,138,138,146,163,170,143
174,93,87,77,87,73,82,86,93,87,77,87,73,82,86
175,55,54,70,80,115,107,58,55,54,70,80,115,107,58
176,70,64,70,86,103,95,71,70,64,70,86,103,95,71
177,67,71,71,82,107,98,62,67,71,71,82,107,98,62
178,80,80,80,80,80,80,80,80,80,80,80,80,80,80
179,56,58,55,56,60,61,56,56,58,55,56,60,61,56
180,240,230,243,224,255,282,234,240,230,243,224,255,282,234
181,65,73,73,81,95,88,62,65,73,73,81,95,88,62
182,35,43,41,50,50,41,40,35,43,41,50,50,41,40
183,229,238,229,228,130,119,222,229,238,229,228,130,119,222
184,57,61,61,69,76,71,56,57,61,61,69,76,71,56
185,47,47,49,44,49,49,48,47,47,49,44,49,49,48
186,125,126,130,141,172,162,118,125,126,130,141,172,162,118
187,68,77,76,93,90,66,69,68,77,76,93,90,66,69
188,173,174,176,176,175,179,173,173,174,176,176,175,179,173
189,362,360,381,418,559,558,378,362,360,381,418,559,558,378
190,39,43,45,59,43,38,33,36,43,45,59,43,38,33
191,115,114,114,114,95,93,112,115,114,114,114,95,93,112
192,40,43,45,51,70,71,38,40,43,45,51,70,71,38
193,96,96,100,114,123,127,90,96,96,100,114,123,127,90
194,48,50,50,49,24,18,41,48,50,50,49,24,18,41
195,27,29,28,36,56,51,27,27,30,28,36,56,51,27
196,53,54,56,83,144,130,56,53,54,56,83,144,130,56
197,22,22,25,32,46,43,24,22,22,25,32,46,43,24
198,84,86,82,83,75,82,84,84,86,82,83,75,82,84
199,118,124,122,124,127,130,120,118,124,122,124,127,130,120
200,103,122,113,146,239,186,112,103,122,108,146,239,186,112
201,48,48,48,48,48,48,48,48,48,48,48,48,48,48
202,96,93,93,68,54,58,91,96,93,93,68,54,58,91
203,293,320,336,395,555,565,347,293,320,336,395,555,565,347
204,55,55,55,84,66,36,53,55,55,55,84,66,36,53
205,76,77,84,86,86,80,78,76,77,84,86,86,80,78
206,52,53,53,53,53,54,51,52,53,53,53,53,54,51
207,64,59,72,82,98,103,59,64,59,72,82,98,103,59
208,61,57,61,61,61,64,61,61,57,61,61,61,64,61
209,55,56,61,68,89,85,57,55,56,61,68,89,85,57
210,155,157,159,165,169,169,161,155,157,159,165,169,169,161
211,116,119,122,133,152,148,113,116,119,122,133,152,148,113
212,51,52,61,57,79,75,51,51,52,61,57,79,75,51
213,34,32,34,34,34,34,34,34,32,34,34,34,34,34
214,44,43,45,50,62,64,43,44,43,45,50,62,64,43
215,78,80,86,109,172,154,75,78,80,86,109,172,154,75
216,68,64,68,68,66,68,68,68,64,68,68,66,68,68
217,221,243,252,282,295,285,219,221,243,252,282,295,285,219
218,44,44,44,44,44,44,44,44,44,44,44,44,44,44
219,56,54,55,56,58,57,55,56,54,55,56,58,57,55
220,78,84,79,87,55,48,74,78,84,79,87,55,48,74
221,99,99,94,120,113,110,91,99,99,94,120,113,110,91
222,32,32,32,32,32,32,32,32,32,32,32,32,32,32
223,74,68,76,84,88,86,74,74,68,76,84,88,86,74
224,73,80,80,81,19,19,81,73,80,80,81,19,19,81
225,83,83,83,78,77,73,85,83,83,83,78,77,73,85
226,147,150,148,147,135,129,147,147,150,148,147,135,129,147
227,38,40,42,56,80,69,43,38,40,42,56,80,69,43
228,39,40,41,42,54,57,46,39,40,41,42,54,57,46
229,65,69,63,85,91,63,67,65,69,63,85,91,63,67
230,56,56,56,56,56,56,56,56,56,56,56,56,56,56
231,57,53,57,60,67,72,58,57,53,57,60,67,72,58
232,63,62,60,66,59,55,64,63,62,60,66,59,55,64
233,211,217,230,267,376,376,217,211,217,230,267,376,376,217
234,118,118,118,118,118,121,118,118,118,118,118,118,121,118
235,99,101,102,117,134,122,101,99,101,102,117,134,122,101
236,41,45,42,44,59,56,40,41,45,42,44,59,56,40
237,43,46,50,49,51,47,46,43,46,50,49,51,47,46
238,66,68,68,76,66,62,63,66,68,68,76,66,62,63
239,65,65,63,79,87,86,58,65,65,63,79,87,86,58
240,91,98,98,136,84,70,87,91,98,98,136,84,70,87
241,76,74,77,76,83,83,79,76,74,77,76,83,83,79
242,62,62,64,64,56,50,65,62,62,64,64,56,50,65
243,218,228,236,260,350,315,224,218,228,236,260,350,315,224
244,72,88,68,65,56,63,77,72,88,68,65,56,63,77
245,106,111,109,130,108,99,101,106,111,109,130,108,99,101
246,53,41,36,43,86,61,37,53,41,36,43,86,61,37
247,83,83,83,83,83,83,83,83,83,83,83,83,83,83
248,56,56,56,56,56,56,56,56,56,56,56,56,56,56
249,89,92,89,87,53,46,94,89,92,89,87,53,46,94
250,49,47,60,56,72,70,45,49,47,60,56,72,70,45
251,53,52,50,52,30,25,55,53,52,50,52,30,25,55
252,93,103,98,139,146,110,84,93,103,98,139,146,110,84
253,73,76,82,77,98,91,62,73,76,82,77,98,91,62
254,42,40,37,41,17,22,35,42,40,37,41,17,22,35
255,35,36,33,39,37,38,37,35,36,33,39,37,38,37
256,91,83,89,105,140,141,94,91,83,89,105,140,141,94
257,69,69,69,71,69,69,70,69,69,69,71,69,69,70
258,46,58,55,58,62,58,48,46,58,55,58,62,58,48
259,84,82,86,88,82,84,86,84,82,86,88,82,84,86
260,61,65,65,73,74,70,61,61,65,65,73,74,70,61
261,87,90,90,103,135,125,85,87,90,90,103,135,125,85
262,68,66,69,73,76,75,72,68,66,69,73,76,75,72
263,84,99,97,95,105,102,99,84,99,97,95,105,102,99
264,78,75,77,83,92,97,81,78,75,77,83,92,97,81
265,85,78,81,91,91,89,82,85,78,81,91,91,89,82
266,45,47,48,51,59,55,37,45,47,48,51,59,55,37
267,87,87,87,86,83,84,86,87,87,87,86,83,84,86
268,79,84,89,81,59,57,81,79,84,89,81,59,57,81
269,63,64,63,61,63,63,64,63,64,63,61,63,63,64
270,89,93,90,95,96,91,88,89,93,90,95,96,91,88
271,17,17,22,17,14,19,19,17,17,22,17,14,19,19
272,269,241,246,231,186,208,255,269,241,246,231,186,208,255
273,80,80,87,103,126,115,78,80,80,87,103,126,115,78
274,56,58,56,57,51,47,56,56,58,56,57,51,47,56
275,337,337,337,337,335,337,343,337,337,337,337,335,337,343
276,99,110,108,116,148,143,113,99,110,108,116,148,143,113
277,37,40,42,51,84,80,31,37,40,42,51,84,80,31
278,165,178,188,271,299,235,180,165,178,188,271,299,235,180
279,188,200,198,244,295,274,192,188,200,198,244,295,274,192
280,44,46,44,50,63,61,46,44,46,44,50,63,61,46
281,117,120,119,139,155,141,115,117,125,119,139,155,141,115
282,172,180,178,180,83,83,178,172,180,178,180,83,83,178
283,60,60,59,64,81,71,51,60,60,59,64,81,71,51
284,28,31,33,37,46,37,33,28,31,33,37,46,37,33
285,200,222,219,284,197,193,205,200,222,219,284,197,193,205
286,270,233,257,207,131,136,252,270,233,257,207,131,136,252
287,152,161,145,168,185,187,146,152,161,145,168,185,187,146
288,20,23,23,27,36,34,16,20,23,23,27,36,34,16
289,51,53,48,60,64,65,50,51,53,48,60,64,65,50
290,47,49,49,50,49,45,48,47,49,49,50,49,45,48
291,87,89,86,86,38,40,91,87,89,86,86,38,40,91
292,80,87,86,82,64,53,93,80,87,86,82,64,53,93
293,182,202,197,196,193,198,200,182,202,197,196,193,198,200
294,85,85,84,86,70,69,81,85,85,84,86,70,69,81
295,17,19,17,22,27,18,17,17,19,17,22,27,18,17
296,335,337,357,391,530,512,330,335,337,357,391,530,512,330
297,169,169,169,169,169,169,169,169,169,169,169,169,169,169
298,268,266,280,308,429,453,284,268,266,280,308,429,453,284
299,176,182,177,211,235,228,173,176,182,177,211,235,228,173
300,57,57,57,57,57,57,57,57,57,57,57,57,57,57
301,55,64,64,66,64,62,59,55,64,64,66,64,62,59
302,60,58,61,47,45,54,64,60,58,61,47,45,54,64
303,45,46,47,56,75,72,45,45,46,47,56,75,72,45
304,175,190,192,212,203,186,168,175,190,192,212,203,186,168
305,58,66,70,100,116,78,61,58,66,70,100,116,78,61
306,239,239,239,239,239,239,239,239,239,239,239,239,239,239
307,80,77,77,94,112,104,72,80,77,77,94,112,104,72
308,47,47,47,47,47,47,47,47,47,47,47,47,47,47
309,100,101,97,94,92,78,102,100,101,97,94,92,78,102
310,169,169,169,169,169,169,169,169,169,169,169,169,169,169
311,122,119,111,123,40,27,120,122,119,111,123,40,27,120
312,118,118,117,113,119,114,116,118,118,117,113,119,114,116
313,291,291,291,298,291,291,291,291,291,291,298,291,291,291
314,56,55,56,66,70,55,54,56,55,56,66,70,55,54
315,99,102,101,114,116,101,93,99,102,101,114,116,101,93
316,98,99,97,90,60,69,101,98,99,97,90,60,69,101
317,47,46,50,53,80,87,42,47,46,50,53,80,87,42
318,90,98,103,119,138,121,87,90,98,103,119,138,121,87
319,46,46,52,44,47,50,44,46,46,52,44,47,50,44
320,225,236,235,296,341,330,217,225,236,235,296,341,330,217
321,105,105,105,105,105,105,105,105,105,105,105,105,105,105
322,42,48,48,48,49,37,48,42,48,48,48,49,37,48
323,139,144,144,159,154,134,139,139,144,144,159,154,134,139
324,64,63,65,74,47,45,69,64,63,65,74,47,45,69
325,66,63,62,84,92,63,67,66,63,62,84,92,63,67
326,65,64,63,66,81,75,61,65,64,63,66,81,75,61
327,50,54,53,63,56,52,52,50,54,53,63,56,52,52
328,88,86,86,93,90,90,83,88,86,86,93,90,90,83
329,47,50,51,50,50,48,49,47,50,51,50,50,48,49
330,61,61,57,61,68,63,59,61,61,57,61,68,63,59
331,143,137,134,122,67,44,165,143,137,134,122,67,44,165
332,58,60,60,75,100,90,54,58,60,60,75,100,90,54
333,68,71,71,73,76,88,73,68,71,71,73,76,88,73
334,44,45,43,47,44,38,44,44,45,43,47,44,38,44
335,216,222,213,215,152,130,215,216,222,213,215,152,130,215
336,256,256,256,256,256,256,256,256,256,256,256,256,256,256
337,64,68,66,77,85,80,61,64,68,66,77,85,80,61
338,322,326,347,415,761,750,340,322,326,347,415,761,750,340
339,92,96,97,101,123,118,92,92,96,97,101,123,118,92
340,41,39,41,43,48,41,42,41,39,41,43,48,41,42
341,125,129,137,176,254,255,119,125,129,137,176,254,255,119
342,44,49,48,43,38,45,49,44,49,48,43,38,45,49
343,74,65,75,105,94,55,72,74,65,75,105,94,55,72
344,97,89,98,146,148,99,94,97,89,98,146,148,99,94
345,87,96,96,109,116,101,80,87,96,96,109,116,101,80
346,164,162,174,167,144,131,168,164,162,174,167,144,131,168
347,48,49,42,74,60,40,56,48,49,42,74,60,40,56
348,191,194,202,231,321,319,203,191,194,202,231,321,319,203
349,87,87,87,87,86,87,87,87,87,87,87,86,87,87
350,146,158,154,158,96,100,158,146,158,154,158,96,100,158
351,27,27,27,26,15,4,25,27,27,27,26,15,4,25
352,146,146,146,146,146,131,146,146,146,146,146,146,131,146
353,57,57,57,57,57,57,57,57,57,57,57,57,57,57
354,65,65,65,65,66,68,64,65,65,65,65,66,68,64
355,49,50,43,44,34,26,45,49,50,43,44,34,26,45
356,92,99,94,102,100,92,94,92,99,94,102,100,92,94
357,51,51,51,51,51,52,51,51,51,51,51,51,52,51
358,96,100,97,98,65,61,84,96,100,97,98,65,61,84
359,131,133,129,153,148,140,118,131,133,129,153,148,140,119
360,51,57,53,74,121,120,58,51,57,53,74,121,120,58
361,96,92,86,87,53,43,95,96,92,86,87,53,43,95
362,73,78,71,76,71,67,73,73,78,71,76,71,67,73
363,51,51,50,49,50,50,51,51,51,50,49,50,50,51
364,80,79,86,85,103,89,81,80,79,86,85,103,89,81
365,49,47,50,55,65,69,45,49,47,50,55,65,69,45
366,64,65,60,70,34,18,63,64,65,60,70,34,18,63
367,77,77,77,77,77,77,77,77,77,77,77,77,77,77
368,89,90,72,75,77,65,93,89,90,72,75,77,65,93
369,115,119,109,146,156,122,123,115,119,109,146,156,122,123
370,320,323,327,356,406,396,316,320,323,327,356,406,396,316
371,238,240,240,240,240,240,237,238,240,240,240,240,240,237
372,55,55,55,55,55,56,55,55,55,55,55,55,56,55
373,46,51,47,71,68,50,50,46,51,47,71,68,50,50
374,27,28,26,30,31,29,27,27,28,26,30,31,29,27
375,46,48,50,57,59,57,50,46,48,50,57,59,57,50
376,39,37,39,39,45,43,33,39,37,39,39,45,43,33
377,38,37,37,43,31,29,35,38,37,37,43,31,29,35
378,159,159,159,163,157,155,158,159,159,159,163,157,155,158
379,37,35,39,45,77,73,36,37,35,39,45,77,73,36
380,176,187,192,224,255,241,170,176,186,192,224,255,241,170
381,38,38,39,39,41,40,38,38,38,39,39,41,40,38
382,55,57,58,57,63,65,57,55,57,58,57,63,65,57
383,52,56,52,52,47,50,51,52,56,52,52,47,50,51
384,60,57,58,55,26,27,53,60,57,58,55,26,27,53
385,41,42,45,51,53,51,41,41,42,45,51,53,51,41
386,105,112,111,133,146,126,100,105,112,111,133,146,126,105
387,36,37,38,49,57,52,34,36,37,38,49,57,52,34
388,54,55,57,82,109,96,54,54,55,57,82,109,96,54
389,52,49,50,46,53,52,49,52,49,50,46,53,52,49
390,37,38,42,57,89,80,32,37,38,42,57,89,80,32
391,165,195,187,286,210,216,162,165,195,187,286,210,216,162
392,225,234,236,226,140,129,240,225,234,236,226,140,129,240
393,285,296,291,310,388,399,320,285,296,291,310,388,399,320
394,103,103,104,112,103,102,100,103,103,104,112,103,102,100
395,44,45,43,68,47,25,38,44,45,43,68,47,25,38
396,41,40,43,46,32,32,40,41,40,43,46,32,32,40
397,45,41,46,46,63,81,49,45,41,46,46,63,81,49
398,65,69,68,101,78,56,66,65,69,68,101,78,56,66
399,92,86,87,123,192,182,87,92,86,87,123,192,182,87
400,51,51,51,51,51,51,51,51,51,51,51,51,51,51
401,36,36,36,36,35,36,36,36,36,36,36,35,36,36
402,350,356,341,360,322,329,349,350,356,341,360,322,329,349
403,43,37,49,46,61,52,39,43,37,49,46,61,52,39
404,79,84,90,108,182,162,85,79,84,90,108,182,162,85
405,96,101,94,97,52,39,94,96,101,94,97,52,39,94
406,130,131,130,125,130,128,130,130,131,130,125,130,128,130
407,165,168,168,171,179,181,168,165,168,168,171,179,181,168
408,216,224,227,243,312,309,213,216,224,227,243,312,309,213
409,56,64,63,65,60,63,64,56,64,63,65,60,63,64
410,47,49,43,71,64,62,46,47,49,43,71,64,62,46
411,20,22,22,22,26,22,22,20,22,22,22,26,22,22
412,70,73,68,71,41,36,71,70,73,68,71,41,36,71
413,130,133,131,129,95,96,130,130,133,131,129,95,96,130
414,401,409,405,443,550,539,406,401,409,405,443,550,539,406
415,46,46,46,46,46,46,46,46,46,46,46,46,46,46
416,9,9,9,14,33,23,9,9,9,9,14,33,23,9
417,34,32,32,36,44,40,27,34,32,32,36,44,40,27
418,110,119,115,128,149,140,108,110,119,115,128,149,140,108
419,20,25,24,51,62,27,24,20,25,24,51,62,27,24
420,54,60,62,62,51,47,59,54,60,62,62,51,47,59
421,39,40,43,55,71,67,38,39,40,43,55,71,67,38
422,78,77,84,85,82,83,85,78,77,84,85,82,83,85
423,52,52,57,68,109,101,49,52,52,57,68,109,101,49
424,43,43,44,54,68,64,46,43,43,44,54,68,64,46
425,58,55,56,62,85,76,55,58,55,56,62,85,76,55
426,184,184,184,184,184,184,184,184,184,184,184,184,184,184
427,94,94,96,99,91,87,94,94,94,96,99,91,87,94
428,94,84,90,94,96,92,93,94,84,90,94,96,92,93
429,43,42,43,48,55,52,42,43,42,43,48,55,52,42
430,81,81,81,81,81,81,81,81,81,81,81,81,81,81
431,67,67,65,78,79,72,63,67,67,65,78,79,72,63
432,48,51,53,56,72,73,50,48,51,53,56,72,73,50
433,62,64,57,58,46,49,71,62,64,57,58,46,49,71
434,49,49,49,49,49,49,49,49,49,49,49,49,49,49
435,261,297,311,345,550,501,279,261,297,311,345,550,501,279
436,343,383,370,446,434,381,355,343,383,370,446,434,381,355
437,47,46,46,47,50,43,48,47,46,46,47,50,43,48
438,69,69,69,69,69,69,69,69,69,69,69,69,69,69
439,72,72,72,72,72,71,72,72,72,72,72,72,71,72
440,69,69,69,69,69,69,69,69,69,69,69,69,69,69
441,149,154,157,208,273,274,166,149,154,157,208,273,274,166
442,49,52,51,60,67,63,42,49,52,51,60,67,63,42
443,60,60,60,60,60,60,60,60,60,60,60,60,60,60
444,57,51,59,55,61,56,58,57,51,59,55,61,56,58
445,70,78,77,84,97,83,64,70,78,77,84,97,83,64
446,36,38,41,40,44,42,40,36,38,41,40,44,42,40
447,265,284,256,277,171,155,263,265,284,256,277,171,155,263
448,129,134,133,127,71,61,141,129,134,133,127,71,61,141
449,39,44,41,42,53,58,38,39,44,41,42,53,58,38
450,62,62,62,62,62,62,62,62,62,62,62,62,62,62
451,17,17,22,32,44,39,19,17,17,22,32,44,39,19
452,224,224,224,224,224,224,224,224,224,224,224,224,224,224
453,52,55,52,49,52,52,48,52,55,52,49,52,52,48
454,63,58,57,58,56,55,54,63,58,57,58,56,55,54
455,90,90,94,110,130,123,88,90,90,94,110,130,123,88
456,34,40,40,66,65,38,39,34,40,40,66,65,38,39
457,42,39,42,53,69,66,39,42,39,42,53,69,66,39
458,60,73,81,97,108,96,72,60,73,81,97,108,96,72
459,21,19,33,62,92,62,21,21,19,33,62,92,62,21
460,196,193,171,188,109,56,185,196,193,171,188,109,56,185
461,45,45,45,45,45,45,45,45,45,45,45,45,45,45
462,80,83,81,111,145,97,79,80,83,81,111,145,97,79
463,112,120,112,115,131,136,116,112,120,112,115,131,136,116
464,53,56,59,90,132,104,52,53,56,59,90,132,104,52
465,343,320,354,399,622,651,358,343,320,354,399,622,651,358
466,67,66,69,82,118,104,66,67,66,69,82,118,104,66
